age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,total_contacts,call_efficiency,multiple_loans,is_new_customer,y,y_numeric
28,student,married,tertiary,no,803.0,yes,no,cellular,25,may,324.0,1.0,-1,0,other_outcome,1,162.0,0,1,no,0
59,management,married,tertiary,no,7049.0,no,no,cellular,11,jun,647.0,2.0,-1,0,other_outcome,2,215.66666666666663,0,1,no,0
33,technician,single,secondary,no,0.0,no,no,cellular,22,aug,208.0,1.0,-1,0,other_outcome,1,104.0,0,1,no,0
39,management,married,tertiary,no,3.0,yes,no,cellular,18,nov,341.0,1.0,-1,0,other_outcome,1,170.5,0,1,no,0
33,blue-collar,married,primary,no,511.0,yes,no,cellular,21,may,304.0,2.0,-1,0,other_outcome,2,101.33333333333331,0,1,no,0
28,blue-collar,single,secondary,no,326.0,no,no,cellular,11,oct,450.0,1.0,231,1,success,2,225.0,0,0,yes,1
51,self-employed,single,secondary,no,1640.0,yes,no,cellular,15,may,67.0,4.0,-1,0,other_outcome,4,13.4,0,1,no,0
32,unemployed,single,secondary,no,71.0,no,no,cellular,28,jan,233.0,1.0,-1,0,other_outcome,1,116.5,0,1,no,0
59,entrepreneur,married,tertiary,no,146.0,yes,no,cellular,12,may,97.0,3.0,365,6,failure,9,24.25,0,0,no,0
43,admin.,married,secondary,no,350.0,no,no,cellular,6,may,437.0,1.0,-1,0,other_outcome,1,218.5,0,1,no,0
35,blue-collar,married,secondary,no,4731.0,yes,no,cellular,2,jun,249.0,2.0,-1,0,other_outcome,2,83.0,0,1,no,0
26,self-employed,single,tertiary,no,1153.0,no,no,cellular,4,may,238.0,3.0,-1,0,other_outcome,3,59.5,0,1,no,0
36,admin.,single,primary,no,-171.0,yes,no,cellular,5,may,242.0,1.0,-1,0,other_outcome,1,121.0,0,1,no,0
27,blue-collar,single,primary,no,21.0,no,no,cellular,30,jan,197.0,4.0,-1,0,other_outcome,4,39.4,0,1,no,0
59,management,divorced,tertiary,no,-76.0,yes,yes,cellular,6,may,264.0,1.0,-1,0,other_outcome,1,132.0,1,1,no,0
79,retired,married,primary,no,1058.0,no,no,telephone,17,may,564.0,5.0,-1,0,other_outcome,5,94.0,0,1,no,0
50,management,married,tertiary,no,830.0,no,no,cellular,2,jul,60.0,2.0,-1,0,other_outcome,2,20.0,0,1,no,0
32,blue-collar,married,primary,no,77.0,yes,no,cellular,17,apr,464.0,2.0,-1,0,other_outcome,2,154.66666666666666,0,1,no,0
55,services,divorced,primary,no,2923.0,yes,no,cellular,15,may,104.0,2.0,-1,0,other_outcome,2,34.666666666666664,0,1,no,0
40,blue-collar,married,primary,no,2364.0,yes,no,cellular,20,apr,62.0,4.0,-1,0,other_outcome,4,12.4,0,1,no,0
30,self-employed,married,secondary,no,421.0,yes,yes,cellular,17,jun,62.0,4.0,-1,0,other_outcome,4,12.4,1,1,no,0
34,entrepreneur,single,secondary,yes,-200.0,no,yes,cellular,25,jul,248.0,5.0,-1,0,other_outcome,5,41.333333333333336,0,1,no,0
38,technician,married,secondary,no,0.0,yes,no,cellular,22,apr,315.0,1.0,-1,0,other_outcome,1,157.5,0,1,yes,1
29,housemaid,married,secondary,no,1082.0,no,yes,cellular,30,jul,77.0,4.0,-1,0,other_outcome,4,15.4,0,1,no,0
46,management,married,primary,no,-268.0,yes,no,cellular,27,may,99.0,1.0,-1,0,other_outcome,1,49.5,0,1,no,0
46,technician,single,secondary,no,747.0,yes,no,telephone,6,may,22.0,6.0,-1,0,other_outcome,6,3.142857142857143,0,1,no,0
50,blue-collar,married,primary,no,61.0,yes,no,cellular,5,may,621.0,3.0,-1,0,other_outcome,3,155.25,0,1,no,0
34,technician,single,tertiary,no,332.0,no,no,cellular,18,aug,75.0,7.0,-1,0,other_outcome,7,9.375,0,1,no,0
33,blue-collar,married,secondary,no,1219.0,yes,no,cellular,18,may,51.0,3.0,367,4,other,7,12.75,0,0,no,0
27,entrepreneur,single,secondary,no,1007.0,no,no,cellular,8,jul,154.0,1.0,-1,0,other_outcome,1,77.0,0,1,no,0
58,management,married,tertiary,no,2360.0,no,no,cellular,15,may,177.0,3.0,-1,0,other_outcome,3,44.25,0,1,no,0
47,admin.,married,secondary,no,533.0,no,yes,cellular,9,jun,128.0,1.0,-1,0,other_outcome,1,64.0,0,1,no,0
26,management,single,primary,no,71.0,no,no,cellular,17,jun,390.0,2.0,-1,0,other_outcome,2,130.0,0,1,no,0
53,blue-collar,married,secondary,no,427.0,no,yes,cellular,14,aug,360.0,4.0,-1,0,other_outcome,4,72.0,0,1,no,0
51,unemployed,married,secondary,no,-267.0,no,yes,cellular,19,jun,208.0,2.0,-1,0,other_outcome,2,69.33333333333333,0,1,no,0
62,management,divorced,tertiary,no,5943.0,no,no,telephone,17,feb,196.0,4.0,-1,0,other_outcome,4,39.2,0,1,yes,1
47,blue-collar,married,primary,no,521.0,yes,no,cellular,13,may,262.0,1.0,-1,0,other_outcome,1,131.0,0,1,no,0
38,blue-collar,married,primary,no,1679.0,yes,no,cellular,20,jun,21.0,16.03593700000057,-1,0,other_outcome,18,1.105263157894737,0,1,no,0
56,blue-collar,married,primary,no,0.0,yes,no,telephone,23,jul,293.0,5.0,-1,0,other_outcome,5,48.833333333333336,0,1,no,0
39,management,married,tertiary,no,2939.0,no,no,cellular,15,jan,348.0,2.0,-1,0,other_outcome,2,116.0,0,1,yes,1
31,unemployed,married,secondary,no,6.0,no,no,cellular,4,jun,121.0,4.0,-1,0,other_outcome,4,24.2,0,1,yes,1
34,management,single,tertiary,no,2576.0,yes,yes,cellular,6,aug,236.0,4.0,-1,0,other_outcome,4,47.2,1,1,no,0
55,blue-collar,divorced,secondary,no,4053.0,no,no,cellular,19,nov,113.0,1.0,166,2,failure,3,56.5,0,0,no,0
42,blue-collar,married,secondary,no,351.0,yes,no,cellular,16,may,76.0,16.03593700000057,-1,0,other_outcome,21,3.4545454545454546,0,1,no,0
26,blue-collar,single,secondary,yes,-36.0,yes,no,cellular,3,jun,482.0,2.0,-1,0,other_outcome,2,160.66666666666666,0,1,yes,1
35,blue-collar,married,secondary,no,-461.0,no,no,cellular,23,may,339.0,1.0,-1,0,other_outcome,1,169.5,0,1,no,0
47,blue-collar,divorced,secondary,yes,0.0,no,yes,cellular,26,jun,622.0,3.0,-1,0,other_outcome,3,155.5,0,1,no,0
45,management,married,tertiary,no,6945.0,no,no,cellular,5,aug,131.0,5.0,356,3,failure,8,21.83333333333333,0,0,no,0
32,blue-collar,single,secondary,no,301.0,yes,no,cellular,7,may,395.0,2.0,-1,0,other_outcome,2,131.66666666666666,0,1,no,0
32,entrepreneur,married,tertiary,no,721.0,yes,no,cellular,15,may,128.0,1.0,-1,0,other_outcome,1,64.0,0,1,no,0
41,blue-collar,married,secondary,no,97.0,no,yes,cellular,8,jul,212.0,2.0,-1,0,other_outcome,2,70.66666666666667,0,1,no,0
30,admin.,married,secondary,no,396.0,yes,no,cellular,13,may,366.0,3.0,348,2,failure,5,91.5,0,0,yes,1
45,admin.,married,secondary,no,373.0,no,yes,cellular,18,jul,274.0,3.0,-1,0,other_outcome,3,68.5,0,1,no,0
48,management,divorced,tertiary,no,-478.0,yes,no,cellular,17,nov,87.0,5.0,167,6,failure,11,14.5,0,0,no,0
29,unemployed,single,secondary,no,486.0,no,no,telephone,30,apr,95.0,1.0,-1,0,other_outcome,1,47.5,0,1,no,0
39,services,single,secondary,no,0.0,yes,yes,cellular,20,apr,286.0,4.0,-1,0,other_outcome,4,57.2,1,1,no,0
45,blue-collar,married,secondary,no,82.0,yes,no,cellular,6,may,250.0,1.0,-1,0,other_outcome,1,125.0,0,1,no,0
34,admin.,married,secondary,no,1655.0,yes,no,cellular,28,jul,49.0,2.0,-1,0,other_outcome,2,16.333333333333332,0,1,no,0
57,admin.,married,secondary,no,2120.0,no,no,cellular,19,aug,687.0,4.0,-1,0,other_outcome,4,137.4,0,1,yes,1
57,admin.,married,secondary,no,7.0,yes,no,cellular,14,may,65.0,6.0,-1,0,other_outcome,6,9.285714285714286,0,1,no,0
40,management,married,tertiary,no,143.0,no,no,cellular,13,aug,832.0,6.0,-1,0,other_outcome,6,118.85714285714286,0,1,no,0
33,management,single,tertiary,no,369.0,no,no,cellular,25,aug,143.0,10.0,-1,0,other_outcome,10,13.0,0,1,no,0
32,services,married,secondary,no,1016.0,no,no,cellular,30,jul,141.0,2.0,-1,0,other_outcome,2,47.0,0,1,no,0
29,management,single,tertiary,no,640.0,no,no,cellular,8,jul,150.0,2.0,-1,0,other_outcome,2,50.0,0,1,no,0
45,blue-collar,married,primary,no,803.0,yes,no,cellular,4,may,742.0,4.0,-1,0,other_outcome,4,148.4,0,1,yes,1
42,blue-collar,married,primary,no,704.0,yes,yes,telephone,31,jul,88.0,10.0,-1,0,other_outcome,10,8.0,1,1,no,0
32,blue-collar,divorced,secondary,no,0.0,no,no,telephone,9,jul,49.0,1.0,-1,0,other_outcome,1,24.5,0,1,no,0
55,retired,married,secondary,no,13160.143748000002,yes,no,cellular,12,may,128.0,2.0,-1,0,other_outcome,2,42.66666666666666,0,1,no,0
82,housemaid,divorced,primary,no,1381.0,no,no,cellular,28,jan,86.0,3.0,93,1,failure,4,21.5,0,0,no,0
60,retired,married,primary,no,0.0,no,no,telephone,30,jul,130.0,3.0,-1,0,other_outcome,3,32.5,0,1,no,0
26,blue-collar,single,primary,no,155.0,yes,no,cellular,29,jan,291.0,1.0,244,4,failure,5,145.5,0,0,no,0
50,management,married,tertiary,no,938.0,no,no,cellular,6,aug,148.0,2.0,98,1,success,3,49.333333333333336,0,0,no,0
37,technician,married,tertiary,no,447.0,yes,no,cellular,9,may,1170.0,1.0,-1,0,other_outcome,1,585.0,0,1,no,0
38,management,divorced,tertiary,no,904.0,yes,no,cellular,8,may,475.0,1.0,-1,0,other_outcome,1,237.5,0,1,no,0
71,retired,married,secondary,no,1998.0,no,no,cellular,23,jun,201.0,1.0,-1,0,other_outcome,1,100.5,0,1,no,0
34,blue-collar,married,secondary,yes,-745.0,yes,yes,cellular,11,jul,131.0,2.0,-1,0,other_outcome,2,43.66666666666666,1,1,no,0
22,admin.,single,secondary,no,4111.0,no,yes,cellular,19,aug,65.0,1.0,-1,0,other_outcome,1,32.5,0,1,no,0
36,management,single,tertiary,no,171.0,no,no,cellular,17,jun,398.0,4.0,-1,0,other_outcome,4,79.6,0,1,no,0
48,admin.,single,secondary,no,303.0,yes,yes,cellular,2,feb,142.0,1.0,189,4,failure,5,71.0,1,0,no,0
42,blue-collar,divorced,primary,no,419.0,yes,yes,cellular,14,may,96.0,4.0,-1,0,other_outcome,4,19.2,1,1,no,0
33,entrepreneur,single,tertiary,no,300.0,yes,yes,cellular,30,jan,922.0,5.0,-1,0,other_outcome,5,153.66666666666666,1,1,yes,1
48,blue-collar,married,secondary,no,438.0,no,no,cellular,28,jan,412.0,5.0,-1,0,other_outcome,5,68.66666666666667,0,1,no,0
32,admin.,single,secondary,no,620.0,no,no,cellular,17,apr,211.0,2.0,343,3,failure,5,70.33333333333333,0,0,no,0
55,technician,married,tertiary,no,1320.0,no,no,cellular,28,apr,387.0,2.0,-1,0,other_outcome,2,129.0,0,1,yes,1
42,technician,single,tertiary,no,3908.0,yes,no,telephone,4,feb,43.0,5.0,-1,0,other_outcome,5,7.166666666666667,0,1,no,0
53,blue-collar,single,secondary,no,5715.0,no,no,cellular,28,jan,287.0,2.0,-1,0,other_outcome,2,95.66666666666669,0,1,no,0
30,management,single,tertiary,no,3045.0,no,no,cellular,18,aug,189.0,7.0,-1,0,other_outcome,7,23.625,0,1,no,0
27,blue-collar,married,secondary,no,5854.0,no,no,cellular,15,may,255.0,2.0,-1,0,other_outcome,2,85.0,0,1,no,0
37,admin.,married,secondary,no,-557.0,yes,yes,cellular,15,may,284.0,15.0,-1,0,other_outcome,15,17.75,1,1,no,0
31,blue-collar,married,primary,no,347.0,no,no,telephone,20,nov,21.0,1.0,-1,0,other_outcome,1,10.5,0,1,no,0
60,housemaid,married,primary,no,211.0,no,no,cellular,26,feb,480.0,2.0,189,1,failure,3,160.0,0,0,no,0
46,technician,married,secondary,no,0.0,yes,no,telephone,31,jul,181.0,2.0,-1,0,other_outcome,2,60.333333333333336,0,1,no,0
33,management,married,tertiary,no,4636.0,no,no,cellular,22,aug,129.0,6.0,-1,0,other_outcome,6,18.428571428571427,0,1,no,0
45,management,single,tertiary,no,2067.0,yes,no,cellular,13,aug,393.0,2.0,462,1,success,3,131.0,0,0,yes,1
48,technician,married,secondary,no,1939.0,yes,yes,cellular,6,aug,163.0,2.0,-1,0,other_outcome,2,54.333333333333336,1,1,no,0
44,services,married,secondary,no,0.0,yes,yes,cellular,16,may,471.0,2.0,-1,0,other_outcome,2,157.0,1,1,no,0
42,management,married,secondary,no,3018.0,yes,no,cellular,8,may,288.0,3.0,172,2,failure,5,72.0,0,0,no,0
33,management,married,tertiary,no,0.0,no,no,cellular,26,aug,126.0,2.0,-1,0,other_outcome,2,42.0,0,1,no,0
36,admin.,single,secondary,no,733.0,yes,no,cellular,20,apr,176.0,1.0,322,2,other,3,88.0,0,0,no,0
55,technician,married,secondary,no,1205.0,yes,no,cellular,5,may,158.0,2.0,-1,0,other_outcome,2,52.66666666666666,0,1,no,0
32,technician,single,tertiary,no,720.0,no,no,cellular,12,aug,234.0,4.0,-1,0,other_outcome,4,46.8,0,1,no,0
50,admin.,divorced,secondary,no,3240.0,no,no,cellular,21,nov,144.0,2.0,-1,0,other_outcome,2,48.0,0,1,no,0
65,unemployed,married,tertiary,no,0.0,no,no,cellular,10,aug,465.0,1.0,-1,0,other_outcome,1,232.5,0,1,no,0
32,management,married,tertiary,no,2044.0,yes,no,cellular,19,nov,477.0,1.0,-1,0,other_outcome,1,238.5,0,1,no,0
34,services,single,secondary,no,194.0,yes,yes,cellular,15,apr,149.0,1.0,268,2,other,3,74.5,1,0,no,0
45,technician,married,secondary,no,280.0,yes,no,cellular,4,may,562.0,3.0,168,2,other,5,140.5,0,0,no,0
34,blue-collar,married,secondary,no,683.0,yes,no,cellular,14,may,245.0,2.0,-1,0,other_outcome,2,81.66666666666667,0,1,no,0
57,blue-collar,married,secondary,no,1463.0,no,no,cellular,8,aug,163.0,2.0,-1,0,other_outcome,2,54.333333333333336,0,1,no,0
58,management,married,tertiary,no,657.0,no,no,cellular,25,aug,378.0,3.0,-1,0,other_outcome,3,94.5,0,1,no,0
51,management,divorced,secondary,no,10834.0,yes,no,cellular,20,nov,86.0,1.0,-1,0,other_outcome,1,43.0,0,1,no,0
37,management,married,tertiary,no,1276.0,no,no,cellular,16,nov,146.0,1.0,94,2,success,3,73.0,0,0,yes,1
33,entrepreneur,married,tertiary,no,196.0,yes,no,cellular,18,nov,58.0,1.0,-1,0,other_outcome,1,29.0,0,1,no,0
39,services,married,secondary,no,54.0,yes,no,cellular,10,jul,466.0,1.0,-1,0,other_outcome,1,233.0,0,1,no,0
37,management,married,tertiary,no,99.0,no,no,cellular,14,sep,161.0,1.0,-1,0,other_outcome,1,80.5,0,1,no,0
32,technician,married,secondary,no,169.0,yes,no,cellular,12,may,85.0,4.0,350,1,failure,5,17.0,0,0,no,0
56,blue-collar,divorced,primary,no,12.0,no,no,cellular,20,nov,282.0,2.0,135,1,failure,3,94.0,0,0,no,0
47,technician,married,tertiary,no,1694.0,no,yes,cellular,20,jun,560.0,3.0,-1,0,other_outcome,3,140.0,0,1,yes,1
58,management,married,tertiary,no,7387.0,no,no,telephone,17,nov,85.0,1.0,-1,0,other_outcome,1,42.5,0,1,no,0
33,management,single,tertiary,no,437.0,yes,no,cellular,20,apr,199.0,2.0,150,5,failure,7,66.33333333333333,0,0,no,0
39,housemaid,married,secondary,no,365.0,yes,no,cellular,7,may,274.0,4.0,-1,0,other_outcome,4,54.8,0,1,no,0
26,student,single,secondary,no,141.0,no,no,cellular,22,jul,128.0,1.0,-1,0,other_outcome,1,64.0,0,1,no,0
28,blue-collar,married,primary,no,46.0,yes,no,cellular,27,may,205.0,3.0,-1,0,other_outcome,3,51.25,0,1,no,0
60,blue-collar,married,primary,no,241.0,no,yes,cellular,3,jul,100.0,3.0,-1,0,other_outcome,3,25.0,0,1,no,0
43,blue-collar,married,primary,no,-101.0,yes,no,cellular,14,may,122.0,4.0,-1,0,other_outcome,4,24.4,0,1,no,0
43,blue-collar,married,primary,no,2901.0,yes,no,cellular,13,apr,179.0,4.0,-1,0,other_outcome,4,35.8,0,1,no,0
40,blue-collar,divorced,secondary,no,635.0,yes,no,cellular,13,may,122.0,2.0,-1,0,other_outcome,2,40.66666666666666,0,1,no,0
38,blue-collar,married,primary,no,0.0,yes,no,cellular,17,nov,78.0,2.0,193,2,failure,4,26.0,0,0,no,0
48,services,married,secondary,no,1355.0,no,no,cellular,4,jul,134.0,2.0,-1,0,other_outcome,2,44.66666666666666,0,1,no,0
29,blue-collar,single,primary,no,215.0,yes,no,cellular,13,may,137.0,3.0,-1,0,other_outcome,3,34.25,0,1,no,0
37,technician,married,secondary,no,588.0,yes,no,cellular,14,aug,65.0,4.0,-1,0,other_outcome,4,13.0,0,1,no,0
62,self-employed,married,tertiary,no,3685.0,no,no,cellular,3,feb,181.0,3.0,-1,0,other_outcome,3,45.25,0,1,no,0
44,management,married,tertiary,no,0.0,no,no,cellular,20,aug,122.0,2.0,-1,0,other_outcome,2,40.66666666666666,0,1,no,0
42,technician,married,secondary,no,679.0,yes,no,cellular,11,may,146.0,2.0,-1,0,other_outcome,2,48.66666666666666,0,1,no,0
51,admin.,married,secondary,no,4178.0,yes,no,cellular,30,may,556.0,1.0,-1,0,other_outcome,1,278.0,0,1,no,0
37,admin.,single,secondary,no,262.0,no,no,cellular,7,aug,305.0,1.0,179,5,other,6,152.5,0,0,no,0
35,services,married,secondary,no,1694.0,no,yes,cellular,31,jul,55.0,6.0,-1,0,other_outcome,6,7.857142857142857,0,1,no,0
45,blue-collar,single,primary,no,116.0,no,no,cellular,13,apr,122.0,1.0,-1,0,other_outcome,1,61.0,0,1,yes,1
39,admin.,single,secondary,no,573.0,yes,no,cellular,7,may,329.0,1.0,-1,0,other_outcome,1,164.5,0,1,no,0
53,retired,married,secondary,no,303.0,yes,no,cellular,6,may,593.0,2.0,-1,0,other_outcome,2,197.66666666666663,0,1,no,0
84,retired,married,secondary,no,13160.143748000002,no,no,telephone,28,dec,679.0,1.0,313,2,other,3,339.5,0,0,yes,1
35,technician,single,secondary,no,1693.0,yes,no,cellular,10,feb,515.0,1.0,-1,0,other_outcome,1,257.5,0,1,yes,1
45,housemaid,married,tertiary,no,40.0,yes,no,cellular,3,sep,81.0,1.0,213,1,failure,2,40.5,0,0,no,0
29,blue-collar,married,secondary,no,43.0,yes,no,cellular,6,may,268.0,2.0,-1,0,other_outcome,2,89.33333333333333,0,1,no,0
45,housemaid,married,secondary,no,0.0,no,no,cellular,11,jul,216.0,2.0,-1,0,other_outcome,2,72.0,0,1,no,0
27,admin.,single,secondary,no,276.0,yes,no,cellular,19,may,311.0,2.0,-1,0,other_outcome,2,103.66666666666669,0,1,no,0
36,unemployed,single,tertiary,no,953.0,yes,no,cellular,31,aug,102.0,2.0,101,3,failure,5,34.0,0,0,no,0
53,services,married,secondary,no,367.0,yes,yes,cellular,13,may,284.0,2.0,-1,0,other_outcome,2,94.66666666666669,1,1,no,0
29,management,divorced,tertiary,no,607.0,yes,yes,cellular,8,may,240.0,3.0,-1,0,other_outcome,3,60.0,1,1,no,0
42,technician,married,tertiary,no,446.0,no,no,cellular,6,aug,286.0,3.0,-1,0,other_outcome,3,71.5,0,1,no,0
46,admin.,married,secondary,no,35.0,no,no,cellular,16,may,84.0,2.0,-1,0,other_outcome,2,28.0,0,1,no,0
52,technician,married,secondary,no,2001.0,yes,no,cellular,27,may,95.0,4.0,-1,0,other_outcome,4,19.0,0,1,no,0
42,blue-collar,married,primary,no,1455.0,yes,no,cellular,2,feb,279.0,2.0,269,2,other,4,93.0,0,0,no,0
44,technician,married,tertiary,no,-948.0,yes,yes,cellular,9,jul,129.0,2.0,-1,0,other_outcome,2,43.0,1,1,no,0
32,unemployed,single,secondary,no,199.0,yes,no,cellular,17,apr,70.0,1.0,336,1,failure,2,35.0,0,0,no,0
48,management,single,tertiary,no,1437.0,yes,yes,cellular,17,jun,34.0,2.0,-1,0,other_outcome,2,11.333333333333334,1,1,no,0
49,management,divorced,secondary,no,-46.0,yes,no,cellular,9,jun,1055.0,10.0,-1,0,other_outcome,10,95.9090909090909,0,1,yes,1
36,management,single,tertiary,no,1.0,yes,no,cellular,13,may,131.0,1.0,-1,0,other_outcome,1,65.5,0,1,no,0
39,housemaid,married,secondary,no,953.0,no,no,cellular,30,jan,23.0,6.0,232,3,other,9,3.2857142857142856,0,0,no,0
50,management,married,tertiary,no,0.0,no,no,cellular,20,jun,26.0,4.0,-1,0,other_outcome,4,5.2,0,1,no,0
58,management,married,tertiary,no,5680.0,no,no,cellular,18,jun,114.0,1.0,-1,0,other_outcome,1,57.0,0,1,no,0
43,services,married,secondary,no,778.0,no,no,cellular,14,jul,619.0,2.0,-1,0,other_outcome,2,206.33333333333331,0,1,no,0
52,technician,married,tertiary,no,1785.0,no,no,cellular,13,aug,349.0,1.0,-1,0,other_outcome,1,174.5,0,1,no,0
59,retired,married,secondary,no,997.0,no,yes,cellular,11,aug,250.0,4.0,-1,0,other_outcome,4,50.0,0,1,no,0
32,self-employed,married,tertiary,no,210.0,yes,no,cellular,19,nov,268.0,1.0,-1,0,other_outcome,1,134.0,0,1,no,0
39,management,married,tertiary,no,139.0,no,yes,cellular,28,may,189.0,7.0,-1,0,other_outcome,7,23.625,0,1,no,0
35,blue-collar,married,secondary,no,-557.0,yes,yes,cellular,21,may,249.0,1.0,-1,0,other_outcome,1,124.5,1,1,no,0
30,management,married,tertiary,no,732.0,yes,no,cellular,2,jun,231.0,1.0,-1,0,other_outcome,1,115.5,0,1,no,0
40,blue-collar,single,secondary,no,4370.0,yes,no,cellular,14,may,232.0,2.0,-1,0,other_outcome,2,77.33333333333333,0,1,no,0
52,management,married,tertiary,no,388.0,no,no,cellular,25,may,272.0,1.0,-1,0,other_outcome,1,136.0,0,1,yes,1
30,technician,single,secondary,no,10152.0,yes,no,cellular,6,apr,1108.0,2.0,270,1,failure,3,369.3333333333333,0,0,no,0
38,management,divorced,tertiary,no,4335.0,yes,no,cellular,20,nov,640.0,1.0,-1,0,other_outcome,1,320.0,0,1,no,0
34,technician,single,tertiary,no,144.0,yes,yes,cellular,23,apr,115.0,16.0,-1,0,other_outcome,16,6.764705882352941,1,1,no,0
32,admin.,single,tertiary,no,1531.0,yes,no,cellular,15,may,58.0,1.0,352,5,failure,6,29.0,0,0,no,0
43,services,single,secondary,no,848.0,no,no,cellular,5,jun,168.0,2.0,-1,0,other_outcome,2,56.0,0,1,no,0
48,blue-collar,married,primary,no,3267.0,yes,no,telephone,13,may,6.0,5.0,-1,0,other_outcome,5,1.0,0,1,no,0
40,blue-collar,married,primary,no,7831.0,yes,no,cellular,14,may,78.0,1.0,-1,0,other_outcome,1,39.0,0,1,no,0
34,blue-collar,married,secondary,no,496.0,yes,no,cellular,13,may,333.0,1.0,-1,0,other_outcome,1,166.5,0,1,yes,1
54,services,divorced,secondary,no,2398.0,yes,no,cellular,17,nov,73.0,1.0,-1,0,other_outcome,1,36.5,0,1,no,0
36,admin.,married,secondary,no,542.0,yes,no,cellular,18,jun,604.0,6.0,-1,0,other_outcome,6,86.28571428571429,0,1,no,0
43,management,married,tertiary,no,344.0,yes,yes,cellular,28,jan,282.0,1.0,238,2,failure,3,141.0,1,0,no,0
46,unemployed,married,secondary,no,2940.0,yes,no,cellular,29,may,195.0,2.0,-1,0,other_outcome,2,65.0,0,1,no,0
49,technician,divorced,secondary,no,57.0,no,no,cellular,21,aug,396.0,3.0,-1,0,other_outcome,3,99.0,0,1,no,0
35,technician,married,secondary,no,295.0,yes,no,cellular,29,may,882.0,2.0,-1,0,other_outcome,2,294.0,0,1,no,0
36,self-employed,married,secondary,no,611.0,no,no,cellular,11,jul,126.0,2.0,-1,0,other_outcome,2,42.0,0,1,no,0
38,management,married,tertiary,no,0.0,yes,no,cellular,13,may,537.0,5.0,303,2,failure,7,89.5,0,0,no,0
31,technician,single,tertiary,no,1166.0,yes,no,cellular,3,jun,207.0,1.0,-1,0,other_outcome,1,103.5,0,1,no,0
46,services,married,secondary,no,678.0,no,no,cellular,7,aug,96.0,3.0,-1,0,other_outcome,3,24.0,0,1,no,0
47,admin.,married,secondary,no,12845.0,yes,no,cellular,18,nov,117.0,1.0,-1,0,other_outcome,1,58.5,0,1,no,0
57,housemaid,married,primary,no,2785.0,no,no,cellular,11,aug,610.0,4.0,-1,0,other_outcome,4,122.0,0,1,yes,1
55,unemployed,divorced,primary,no,-53.0,no,no,telephone,3,feb,225.0,4.0,6,3,other,7,45.0,0,0,no,0
30,services,single,secondary,no,1846.0,yes,no,cellular,19,nov,87.0,2.0,-1,0,other_outcome,2,29.0,0,1,no,0
30,student,single,secondary,no,2046.0,no,no,telephone,10,aug,133.0,1.0,-1,0,other_outcome,1,66.5,0,1,no,0
38,admin.,married,secondary,no,6706.0,no,no,cellular,26,mar,143.0,2.0,-1,0,other_outcome,2,47.66666666666666,0,1,no,0
34,technician,single,secondary,no,705.0,yes,yes,cellular,19,may,1203.0,3.0,-1,0,other_outcome,3,300.75,1,1,no,0
50,management,married,tertiary,no,85.0,no,yes,cellular,1,jun,141.0,1.0,-1,0,other_outcome,1,70.5,0,1,no,0
47,blue-collar,married,secondary,no,1230.0,yes,no,cellular,30,apr,412.0,1.0,169,1,success,2,206.0,0,0,yes,1
